Day,Hour,Radiation,Temp,Dir,Spd
150,18,0.014409222,0.484641638,270,0.029411765
150,19,0,0.467576792,280,0.078431373
150,20,0,0.450511945,290,0.058823529
151,6,0,0.375426621,60,0
151,7,0,0.372013652,40,0.049019608
151,8,0.054755043,0.416382253,40,0.049019608
151,9,0.149855908,0.453924915,350,0.068627451
151,10,0.360230548,0.542662116,20,0.049019608
151,11,0.351585014,0.539249147,170,0.019607843
151,12,0.383285303,0.542662116,260,0.049019608
151,13,0.501440922,0.580204778,260,0.176470588
151,14,0.60518732,0.624573379,270,0.12745098
151,15,0.449567723,0.610921502,260,0.137254902
151,16,0.291066282,0.593856655,270,0.147058824
151,17,0.129682997,0.539249147,270,0.12745098
151,18,0.014409222,0.498293515,290,0.117647059
151,19,0,0.484641638,280,0.147058824
151,20,0,0.467576792,270,0.049019608
152,6,0,0.389078498,110,0.039215686
152,7,0,0.37883959,90,0
152,8,0.066282421,0.409556314,120,0
152,9,0.201729107,0.457337884,260,0
152,10,0.363112392,0.518771331,260,0.039215686
152,11,0.515850144,0.576791809,250,0.039215686
152,12,0.616714697,0.597269625,360,0.245098039
152,13,0.628242075,0.662116041,360,0.098039216
152,14,0.599423631,0.692832765,130,0.196078431
152,15,0.46685879,0.648464164,140,0.18627451
152,16,0.293948127,0.61774744,170,0.18627451
152,17,0.126801153,0.552901024,120,0.205882353
152,18,0.014409222,0.498293515,110,0.196078431
152,19,0,0.4778157,120,0.166666667
152,20,0,0.467576792,120,0.264705882
153,6,0,0.416382253,350,0.078431373
153,7,0,0.406143345,40,0.019607843
153,8,0.066282421,0.440273038,30,0.039215686
153,9,0.239193084,0.494880546,20,0.205882353
153,10,0.426512968,0.535836177,20,0.303921569
153,11,0.570605187,0.576791809,20,0.323529412
153,12,0.65129683,0.62116041,10,0.274509804
153,13,0.648414986,0.645051195,20,0.215686275
153,14,0.544668588,0.655290102,270,0.107843137
153,15,0.432276657,0.645051195,270,0.107843137
153,16,0.273775216,0.610921502,,
153,17,0.106628242,0.563139932,110,0.009803922
153,18,0.014409222,0.498293515,110,0.196078431
153,19,0,0.470989761,120,0.137254902
153,20,0,0.450511945,120,0.009803922
154,6,0,0.443686007,10,0.147058824
154,7,0,0.447098976,10,0.12745098
154,8,0.048991354,0.450511945,50,0.117647059
154,9,0.146974063,0.47440273,50,0.12745098
154,10,0.340057637,0.532423208,30,0.176470588
154,11,0.371757925,0.535836177,120,0.196078431
154,12,0.461095101,0.587030717,110,0.18627451
154,13,0.645533141,0.638225256,140,0.274509804
154,14,0.484149856,0.593856655,140,0.215686275
154,15,0.279538905,0.566552901,140,0.137254902
154,16,0.112391931,0.549488055,120,0.058823529
154,17,0.040345821,0.501706485,120,0.254901961
154,18,0.005763689,0.481228669,120,0.333333333
154,19,0,0.481228669,120,0.235294118
154,20,0,0.481228669,120,0.215686275
155,6,0,0.443686007,100,0.225490196
155,7,0,0.42662116,80,0.176470588
155,8,0.043227666,0.436860068,90,0.166666667
155,9,0.193083573,0.47440273,110,0.176470588
155,10,0.400576369,0.549488055,120,0.264705882
155,11,0.570605187,0.597269625,120,0.343137255
155,12,0.458213256,0.56996587,130,0.31372549
155,13,0.628242075,0.627986348,140,0.264705882
155,14,0.613832853,0.631399317,130,0.294117647
155,15,0.492795389,0.593856655,120,0.264705882
155,16,0.314121037,0.549488055,130,0.303921569
155,17,0.13832853,0.494880546,120,0.392156863
155,18,0.014409222,0.457337884,120,0.382352941
155,19,0,0.450511945,120,0.352941176
155,20,0,0.447098976,110,0.333333333
156,6,0,0.399317406,120,0.37254902
156,7,0,0.395904437,110,0.274509804
156,8,0.063400576,0.416382253,110,0.333333333
156,9,0.233429395,0.457337884,110,0.274509804
156,10,0.432276657,0.508532423,110,0.37254902
156,11,0.582132565,0.593856655,120,0.37254902
156,12,0.671469741,0.590443686,120,0.431372549
156,13,0.691642651,0.604095563,120,0.37254902
156,14,0.639769452,0.583617747,120,0.352941176
156,15,0.518731988,0.57337884,120,0.31372549
156,16,0.34870317,0.52559727,130,0.343137255
156,17,0.155619597,0.491467577,120,0.352941176
156,18,0.020172911,0.457337884,120,0.31372549
156,19,0,0.453924915,110,0.333333333
156,20,0,0.457337884,120,0.401960784
157,6,0,0.450511945,110,0.294117647
157,7,0,0.436860068,120,0.225490196
157,8,0.063400576,0.464163823,110,0.18627451
157,9,0.242074928,0.546075085,120,0.245098039
157,10,0.435158501,0.627986348,120,0.215686275
157,11,0.585014409,0.682593857,130,0.264705882
157,12,0.631123919,0.662116041,120,0.352941176
157,13,0.740634006,0.655290102,120,0.392156863
157,14,0.547550432,0.672354949,120,0.401960784
157,15,0.409221902,0.62116041,120,0.274509804
157,16,0.357348703,0.655290102,120,0.274509804
157,17,0.158501441,0.57337884,120,0.284313725
157,18,0.020172911,0.518771331,120,0.303921569
157,19,0,0.501706485,120,0.215686275
157,20,0,0.491467577,120,0.088235294
158,6,0,0.484641638,90,0.215686275
158,7,0,0.484641638,110,0.156862745
158,8,0.025936599,0.498293515,110,0.156862745
158,9,0.100864553,0.52559727,120,0.107843137
158,10,0.270893372,0.552901024,80,0.196078431
158,11,0.507204611,0.655290102,120,0.205882353
158,12,0.662824207,0.686006826,120,0.264705882
158,13,0.674351585,0.686006826,140,0.284313725
158,14,0.634005764,0.679180887,140,0.343137255
158,15,0.521613833,0.651877133,130,0.323529412
158,16,0.351585014,0.614334471,120,0.343137255
158,17,0.16426513,0.576791809,120,0.284313725
158,18,0.020172911,0.542662116,120,0.215686275
158,19,0,0.529010239,120,0.196078431
158,20,0,0.52559727,120,0.215686275
159,6,0,0.508532423,100,0
159,7,0,0.491467577,100,0
159,8,0.074927954,0.549488055,100,0
159,9,0.11815562,0.587030717,100,0
159,10,0.360230548,0.61774744,260,0
159,11,0.305475504,0.645051195,260,0.12745098
159,12,0.481268012,0.672354949,,
159,13,0.463976945,0.686006826,260,0.196078431
159,14,0.391930836,0.709897611,270,0.166666667
159,15,0.319884726,0.662116041,280,0.18627451
159,16,0.161383285,0.641638225,280,0.107843137
159,17,0.086455331,0.641638225,270,0
159,18,0.008645533,0.604095563,270,0
159,19,0,0.576791809,280,0.12745098
159,20,0,0.576791809,270,0
160,6,0,0.518771331,120,0.205882353
160,7,0,0.518771331,120,0.205882353
160,8,0.054755043,0.535836177,120,0.196078431
160,9,0.190201729,0.590443686,120,0.166666667
160,10,0.308357349,0.61774744,,
160,11,0.391930836,0.61774744,120,0.37254902
160,12,0.317002882,0.604095563,110,0.421568627
160,13,0.34870317,0.607508532,120,0.490196078
160,14,0.608069164,0.61774744,,
160,15,0.510086455,0.61774744,110,0.392156863
160,16,0.345821326,0.590443686,,
160,17,0.152737752,0.546075085,110,0.470588235
160,18,0.020172911,0.5221843,110,0.382352941
160,19,0,0.511945392,110,0.362745098
160,20,0,0.505119454,120,0.323529412
161,6,0,0.470989761,120,0.31372549
161,7,0,0.464163823,120,0.264705882
161,8,0.043227666,0.484641638,120,0.215686275
161,9,0.144092219,0.542662116,130,0.12745098
161,10,0.363112392,0.631399317,140,0.098039216
161,11,0.469740634,0.679180887,140,0.137254902
161,12,0.536023055,0.651877133,140,0.088235294
161,13,0.593659942,0.703071672,120,0.117647059
161,14,0.547550432,0.682593857,120,0.205882353
161,15,0.412103746,0.645051195,120,0.029411765
161,16,0.187319885,0.604095563,280,0.107843137
161,17,0.11815562,0.593856655,280,0.068627451
161,18,0.014409222,0.559726962,260,0
161,19,0,0.518771331,110,0.088235294
161,20,0,0.529010239,120,0.137254902
162,6,0,0.481228669,110,0.058823529
162,7,0,0.491467577,110,0.009803922
162,8,0.034582133,0.508532423,100,0
162,9,0.146974063,0.563139932,130,0
162,10,0.30259366,0.651877133,120,0
162,11,0.478386167,0.689419795,130,0.147058824
162,12,0.553314121,0.740614334,140,0.264705882
162,13,0.602305476,0.740614334,140,0.284313725
162,14,0.507204611,0.723549488,130,0.205882353
162,15,0.340057637,0.655290102,120,0.284313725
162,16,0.259365994,0.638225256,120,0.264705882
162,17,0.109510086,0.576791809,120,0.274509804
162,18,0.014409222,0.539249147,120,0.274509804
162,19,0,0.52559727,120,0.235294118
162,20,0,0.511945392,120,0.254901961
163,6,0,0.453924915,90,0.18627451
163,7,0,0.450511945,110,0.196078431
163,8,0.034582133,0.470989761,100,0.176470588
163,9,0.13832853,0.498293515,100,0.264705882
163,10,0.221902017,0.511945392,,
163,11,0.293948127,0.542662116,120,0.37254902
163,12,0.409221902,0.552901024,110,0.294117647
163,13,0.374639769,0.580204778,120,0.323529412
163,14,0.504322767,0.597269625,120,0.31372549
163,15,0.270893372,0.556313993,120,0.274509804
163,16,0.161383285,0.518771331,120,0.284313725
163,17,0.07204611,0.491467577,100,0.264705882
163,18,0.014409222,0.470989761,110,0.284313725
163,19,0,0.484641638,120,0.294117647
163,20,0,0.484641638,110,0.343137255
164,6,0,0.433447099,110,0.235294118
164,7,0,0.43003413,110,0.284313725
164,8,0.040345821,0.436860068,120,0.284313725
164,9,0.161383285,0.481228669,120,0.352941176
164,10,0.282420749,0.5221843,120,0.333333333
164,11,0.495677233,0.587030717,,
164,12,0.599423631,0.587030717,130,0.294117647
164,13,0.524495677,0.597269625,120,0.264705882
164,14,0.541786744,0.624573379,120,0.284313725
164,15,0.46685879,0.600682594,120,0.264705882
164,16,0.308357349,0.556313993,120,0.323529412
164,17,0.132564841,0.515358362,120,0.254901961
164,18,0.017291066,0.4778157,120,0.254901961
164,19,0,0.464163823,110,0.274509804
164,20,0,0.460750853,120,0.235294118
165,6,0,0.464163823,110,0.176470588
165,7,0,0.470989761,110,0.235294118
165,8,0.020172911,0.47440273,120,0.323529412
165,9,0.09221902,0.491467577,120,0.274509804
165,10,0.112391931,0.498293515,120,0.303921569
165,11,0.086455331,0.484641638,120,0.392156863
165,12,0.066282421,0.491467577,120,0.303921569
165,13,0.057636888,0.494880546,120,0.235294118
165,14,0.060518732,0.498293515,120,0.284313725
165,15,0.106628242,0.52559727,120,0.264705882
165,16,0.227665706,0.556313993,120,0.274509804
165,17,0.13832853,0.5221843,120,0.31372549
165,18,0.017291066,0.491467577,120,0.333333333
165,19,0,0.484641638,120,0.343137255
165,20,0,0.491467577,120,0.323529412
166,6,0,0.47440273,120,0.264705882
166,7,0,0.4778157,110,0.245098039
166,8,0.008645533,0.481228669,120,0.18627451
166,9,0.04610951,0.484641638,120,0.333333333
166,10,0.083573487,0.491467577,120,0.284313725
166,11,0.201729107,0.515358362,110,0.294117647
166,12,0.489913545,0.583617747,120,0.303921569
166,13,0.639769452,0.600682594,120,0.401960784
166,14,0.593659942,0.600682594,120,0.450980392
166,15,0.221902017,0.535836177,120,0.441176471
166,16,0.04610951,0.508532423,120,0.333333333
166,17,0.028818444,0.501706485,120,0.284313725
166,18,0.002881844,0.464163823,110,0.18627451
166,19,0,0.423208191,110,0.166666667
166,20,0,0.375426621,30,0.176470588
167,6,0,0.235494881,10,0.274509804
167,7,0,0.245733788,10,0.294117647
167,8,0.020172911,0.235494881,10,0.274509804
167,9,0.040345821,0.249146758,10,0.303921569
167,10,0.121037464,0.273037543,,
167,11,0.172910663,0.290102389,10,0.264705882
167,12,0.489913545,0.344709898,360,0.176470588
167,13,0.276657061,0.313993174,10,0.254901961
167,14,0.204610951,0.307167235,10,0.303921569
167,15,0.155619597,0.313993174,10,0.137254902
167,16,0.115273775,0.310580205,10,0.215686275
167,17,0.095100865,0.296928328,20,0.245098039
167,18,0.017291066,0.262798635,10,0.235294118
167,19,0,0.262798635,10,0.18627451
167,20,0,0.249146758,10,0.215686275
168,6,0,0.187713311,360,0
168,7,0,0.187713311,80,0
168,8,0.034582133,0.218430034,70,0
168,9,0.135446686,0.273037543,350,0
168,10,0.265129683,0.33447099,120,0.078431373
168,11,0.481268012,0.412969283,,
168,12,0.703170029,0.440273038,120,0.107843137
168,13,0.734870317,0.491467577,120,0.147058824
168,14,0.708933718,0.529010239,130,0.245098039
168,15,0.510086455,0.491467577,140,0.274509804
168,16,0.345821326,0.47440273,140,0.235294118
168,17,0.172910663,0.416382253,140,0.156862745
168,18,0.020172911,0.365187713,120,0.147058824
168,19,0,0.337883959,120,0.117647059
168,20,0,0.33105802,110,0.068627451
169,6,0,0.324232082,60,0.156862745
169,7,0,0.307167235,50,0.078431373
169,8,0.051873199,0.33447099,60,0.137254902
169,9,0.219020173,0.402730375,60,0.078431373
169,10,0.414985591,0.443686007,120,0.205882353
169,11,0.576368876,0.498293515,120,0.166666667
169,12,0.677233429,0.566552901,120,0.156862745
169,13,0.706051873,0.559726962,140,0.294117647
169,14,0.680115274,0.587030717,140,0.254901961
169,15,0.55907781,0.563139932,120,0.235294118
169,16,0.365994236,0.52559727,,
169,17,0.158501441,0.470989761,120,0.235294118
169,18,0.020172911,0.409556314,130,0.176470588
169,19,0,0.392491468,120,0.235294118
169,20,0,0.38225256,120,0.137254902
170,6,0,0.372013652,100,0.058823529
170,7,0,0.375426621,110,0.156862745
170,8,0.034582133,0.402730375,120,0.166666667
170,9,0.198847262,0.460750853,120,0.166666667
170,10,0.397694524,0.535836177,120,0.156862745
170,11,0.553314121,0.597269625,120,0.176470588
170,12,0.659942363,0.610921502,120,0.333333333
170,13,0.665706052,0.610921502,130,0.303921569
170,14,0.585014409,0.610921502,130,0.284313725
170,15,0.472622478,0.583617747,120,0.333333333
170,16,0.374639769,0.549488055,120,0.31372549
170,17,0.178674352,0.501706485,120,0.343137255
170,18,0.028818444,0.457337884,120,0.303921569
170,19,0,0.447098976,120,0.235294118
170,20,0,0.443686007,120,0.215686275
171,6,0,0.43003413,120,0.166666667
171,7,0,0.423208191,120,0.176470588
171,8,0.028818444,0.450511945,120,0.225490196
171,9,0.086455331,0.464163823,120,0.176470588
171,10,0.39481268,0.614334471,120,0.254901961
171,11,0.625360231,0.662116041,120,0.333333333
171,12,0.556195965,0.607508532,120,0.431372549
171,13,0.455331412,0.62116041,120,0.450980392
171,14,0.654178674,0.655290102,120,0.352941176
171,15,0.452449568,0.631399317,120,0.303921569
171,16,0.265129683,0.566552901,120,0.323529412
171,17,0.149855908,0.559726962,120,0.264705882
171,18,0.028818444,0.498293515,120,0.245098039
171,19,0,0.484641638,120,0.254901961
171,20,0,0.488054608,120,0.274509804
172,6,0,0.484641638,120,0.176470588
172,7,0,0.488054608,120,0.176470588
172,8,0.028818444,0.498293515,120,0.12745098
172,9,0.244956772,0.631399317,120,0.107843137
172,10,0.314121037,0.648464164,120,0.205882353
172,11,0.23054755,0.631399317,130,0.117647059
172,12,0.216138329,0.627986348,140,0.166666667
172,13,0.239193084,0.614334471,120,0.078431373
172,14,0.308357349,0.651877133,120,0.176470588
172,15,0.337175793,0.658703072,120,0.205882353
172,16,0.334293948,0.655290102,110,0.205882353
172,17,0.204610951,0.624573379,120,0.196078431
172,18,0.028818444,0.556313993,120,0.196078431
172,19,0,0.52559727,120,0.196078431
172,20,0,0.532423208,110,0.215686275
173,6,0,0.481228669,100,0.009803922
173,7,0,0.4778157,100,0.009803922
173,8,0.048991354,0.501706485,110,0
173,9,0.23054755,0.62116041,,
173,10,0.42074928,,,
173,11,0.564841499,,,
173,12,0.662824207,,,
173,13,0.726224784,,,
173,14,0.677233429,0.76109215,,
173,15,0.550432277,0.744027304,130,0.147058824
173,16,0.374639769,0.692832765,110,0.205882353
173,17,0.172910663,0.62116041,120,0.284313725
173,18,0.025936599,0.56996587,120,0.264705882
173,19,0,0.539249147,120,0.117647059
173,20,0,0.539249147,120,0.088235294
174,6,0,0.464163823,110,0.18627451
174,7,0,0.467576792,110,0.235294118
174,8,0,0.467576792,110,0.235294118
174,9,0.011527378,0.467576792,120,0.284313725
174,10,0.011527378,0.470989761,110,0.284313725
174,11,0.149855908,0.511945392,110,0.411764706
174,12,0.426512968,0.627986348,120,0.274509804
174,13,0.553314121,0.641638225,120,0.352941176
174,14,0.53314121,0.604095563,120,0.401960784
174,15,0.446685879,0.604095563,120,0.37254902
174,16,0.363112392,0.57337884,,
174,17,0.16426513,0.546075085,120,0.284313725
174,18,0.028818444,0.498293515,120,0.264705882
174,19,0,0.484641638,120,0.235294118
174,20,0,0.4778157,120,0.284313725
175,6,0,0.488054608,270,0
175,7,0,0.494880546,70,0.078431373
175,8,0.011527378,0.481228669,60,0.176470588
175,9,0.063400576,0.440273038,40,0.333333333
175,10,0.144092219,0.416382253,20,0.333333333
175,11,0.236311239,0.402730375,10,0.31372549
175,12,0.299711816,0.399317406,10,0.421568627
175,13,0.282420749,0.361774744,10,0.343137255
175,14,0.227665706,0.344709898,20,0.225490196
175,15,0.221902017,0.341296928,10,0.323529412
175,16,0.103746398,0.344709898,360,0.323529412
175,17,0.04610951,0.33105802,10,0.264705882
175,18,0.005763689,0.320819113,10,0.245098039
175,19,0,0.320819113,10,0.303921569
175,20,0,0.324232082,10,0.137254902
176,6,0,0.23890785,40,0.166666667
176,7,0,0.235494881,40,0.235294118
176,8,0.023054755,0.273037543,60,0.147058824
176,9,0.100864553,0.273037543,40,0.176470588
176,10,0.16426513,0.293515358,30,0.12745098
176,11,0.233429395,0.313993174,40,0.196078431
176,12,0.317002882,0.351535836,30,0.156862745
176,13,0.374639769,0.368600683,120,0.196078431
176,14,0.383285303,0.358361775,70,0.235294118
176,15,0.172910663,0.351535836,120,0.166666667
176,16,0.106628242,0.348122867,20,0.088235294
176,17,0.034582133,0.33447099,30,0.147058824
176,18,0.011527378,0.327645051,40,0.137254902
176,19,0,0.327645051,50,0.137254902
176,20,0,0.33447099,60,0.098039216
177,6,0,0.344709898,110,0.235294118
177,7,0,0.348122867,110,0.284313725
177,8,0.005763689,0.348122867,120,0.382352941
177,9,0.040345821,0.354948805,110,0.480392157
177,10,0.106628242,0.372013652,120,0.450980392
177,11,0.083573487,0.361774744,120,0.470588235
177,12,0.09221902,0.375426621,120,0.431372549
177,13,0.103746398,0.38225256,120,0.333333333
177,14,0.109510086,0.38225256,110,0.421568627
177,15,0.077809798,0.395904437,110,0.382352941
177,16,0.04610951,0.399317406,110,0.441176471
177,17,0.008645533,0.402730375,110,0.382352941
177,18,0,0.409556314,100,0.343137255
177,19,0,0.412969283,110,0.352941176
177,20,0,0.419795222,120,0.303921569
178,6,0,0.385665529,100,0.245098039
178,7,0,0.375426621,320,0.039215686
178,8,0.002881844,0.375426621,100,0.098039216
178,9,0.011527378,0.37883959,120,0.205882353
178,10,0.020172911,0.385665529,130,0.049019608
178,11,0.037463977,0.389078498,100,0.156862745
178,12,0.04610951,0.389078498,120,0.245098039
178,13,0.060518732,0.392491468,120,0.294117647
178,14,0.09221902,0.402730375,120,0.401960784
178,15,0.054755043,0.409556314,120,0.343137255
178,16,0.09221902,0.419795222,120,0.323529412
178,17,0.037463977,0.419795222,120,0.352941176
178,18,0.002881844,0.419795222,120,0.303921569
178,19,0,0.423208191,120,0.284313725
178,20,0,0.43003413,120,0.323529412
179,6,0,0.467576792,110,0.009803922
179,7,0,0.467576792,310,0
179,8,0.025936599,0.4778157,110,0
179,9,0.089337176,0.505119454,330,0
179,10,0.190201729,0.535836177,110,0
179,11,0.268011527,0.576791809,120,0.019607843
179,12,0.221902017,0.587030717,120,0
179,13,0.262247839,0.604095563,120,0
179,14,0.270893372,0.556313993,270,0.147058824
179,15,0.152737752,0.515358362,270,0.166666667
179,16,0.077809798,0.508532423,260,0.078431373
179,17,0.060518732,0.515358362,260,0
179,18,0.005763689,0.501706485,260,0
179,19,0,0.494880546,260,0.019607843
179,20,0,0.491467577,270,0.039215686
180,6,0,0.460750853,260,0.058823529
180,7,0,0.460750853,260,0.117647059
180,8,0.017291066,0.470989761,260,0.098039216
180,9,0.097982709,0.501706485,260,0.029411765
180,10,0.121037464,0.5221843,270,0
180,11,0.170028818,0.52559727,260,0.039215686
180,12,0.268011527,0.583617747,260,0
180,13,0.510086455,0.699658703,130,0.078431373
180,14,0.259365994,0.614334471,150,0.107843137
180,15,0.221902017,0.587030717,280,0.137254902
180,16,0.109510086,0.563139932,310,0.088235294
180,17,0.07204611,0.563139932,330,0.049019608
180,18,0.017291066,0.542662116,320,0
180,19,0,0.535836177,290,0
180,20,0,0.5221843,270,0
181,6,0,0.470989761,120,0.245098039
181,7,0,0.470989761,120,0.274509804
181,8,0.005763689,0.460750853,120,0.245098039
181,9,0.025936599,0.457337884,120,0.274509804
181,10,0.089337176,0.481228669,110,0.245098039
181,11,0.216138329,0.498293515,120,0.31372549
181,12,0.100864553,0.453924915,120,0.18627451
181,13,0.095100865,0.433447099,100,0.205882353
181,14,0.051873199,0.436860068,,
181,15,0.089337176,0.42662116,,
181,16,0.04610951,0.412969283,,
181,17,0.04610951,0.412969283,120,0.18627451
181,18,0.014409222,0.409556314,110,0.156862745
181,19,0,0.406143345,120,0.245098039
181,20,0,0.409556314,120,0.215686275
182,6,0,0.399317406,110,0.176470588
182,7,0,0.399317406,110,0.264705882
182,8,0.011527378,0.406143345,110,0.303921569
182,9,0.043227666,0.416382253,110,0.303921569
182,10,0.181556196,0.443686007,110,0.382352941
182,11,0.224783862,0.447098976,110,0.401960784
182,12,0.334293948,0.494880546,120,0.352941176
182,13,0.671469741,0.508532423,110,0.490196078
182,14,0.599423631,0.52559727,120,0.392156863
182,15,0.530259366,0.532423208,120,0.401960784
182,16,0.259365994,0.4778157,120,0.254901961
182,17,0.020172911,0.467576792,120,0.137254902
182,18,0.005763689,0.453924915,120,0.147058824
182,19,0,0.464163823,20,0.107843137
182,20,0,0.467576792,20,0.107843137
183,6,0,0.358361775,10,0.166666667
183,7,0,0.337883959,10,0.254901961
183,8,0.043227666,0.344709898,10,0.245098039
183,9,0.216138329,0.375426621,50,0.137254902
183,10,0.412103746,0.416382253,360,0.049019608
183,11,0.553314121,0.47440273,20,0.088235294
183,12,0.639769452,0.511945392,140,0.107843137
183,13,0.677233429,0.546075085,120,0.068627451
183,14,0.642651297,0.56996587,130,0.107843137
183,15,0.518731988,0.56996587,180,0.117647059
183,16,0.360230548,0.508532423,260,0.176470588
183,17,0.167146974,0.488054608,160,0.117647059
183,18,0.025936599,0.440273038,260,0.068627451
183,19,0,0.406143345,270,0.088235294
183,20,0,0.385665529,10,0.254901961
184,6,0,0.327645051,10,0.088235294
184,7,0,0.324232082,10,0.068627451
184,8,0.031700288,0.341296928,120,0.137254902
184,9,0.129682997,0.368600683,110,0.107843137
184,10,0.368876081,0.433447099,110,0.205882353
184,11,0.564841499,0.501706485,130,0.225490196
184,12,0.668587896,0.532423208,120,0.294117647
184,13,0.703170029,0.552901024,120,0.303921569
184,14,0.662824207,0.549488055,130,0.245098039
184,15,0.556195965,0.52559727,130,0.235294118
184,16,0.389048991,0.501706485,120,0.196078431
184,17,0.193083573,0.450511945,120,0.215686275
184,18,0.031700288,0.392491468,120,0.205882353
184,19,0,0.368600683,120,0.137254902
184,20,0,0.354948805,110,0.029411765
185,6,0,0.337883959,110,0
185,7,0,0.33105802,110,0
185,8,0.037463977,0.368600683,100,0.019607843
185,9,0.190201729,0.440273038,120,0.058823529
185,10,0.368876081,0.494880546,120,0.058823529
185,11,0.515850144,0.563139932,120,0.137254902
185,12,0.590778098,0.600682594,120,0.196078431
185,13,0.65129683,0.587030717,120,0.333333333
185,14,0.616714697,0.593856655,120,0.294117647
185,15,0.515850144,0.590443686,120,0.18627451
185,16,0.371757925,0.559726962,120,0.254901961
185,17,0.193083573,0.511945392,120,0.254901961
185,18,0.034582133,0.453924915,120,0.225490196
185,19,0,0.42662116,120,0.18627451
185,20,0,0.412969283,120,0.215686275
186,6,0,0.385665529,120,0.225490196
186,7,0,0.395904437,110,0.323529412
186,8,0.034582133,0.406143345,110,0.392156863
186,9,0.132564841,0.423208191,110,0.5
186,10,0.288184438,0.464163823,120,0.431372549
186,11,0.538904899,0.5221843,120,0.431372549
186,12,0.677233429,0.539249147,110,0.333333333
186,13,0.674351585,0.542662116,120,0.421568627
186,14,0.561959654,0.542662116,120,0.343137255
186,15,0.504322767,0.535836177,110,0.31372549
186,16,0.363112392,0.5221843,110,0.235294118
186,17,0.204610951,0.491467577,120,0.235294118
186,18,0.037463977,0.453924915,120,0.147058824
186,19,0,0.447098976,110,0.117647059
186,20,0,0.433447099,120,0.137254902
187,6,0,0.389078498,110,0.058823529
187,7,0,0.395904437,120,0
187,8,0.040345821,0.409556314,130,0
187,9,0.195965418,0.488054608,120,0.058823529
187,10,0.383285303,0.583617747,130,0.029411765
187,11,0.39481268,0.587030717,120,0.078431373
187,12,0.599423631,0.655290102,130,0.12745098
187,13,0.60518732,0.62116041,260,0.098039216
187,14,0.443804035,0.600682594,260,0.176470588
187,15,0.397694524,0.590443686,270,0.147058824
187,16,0.253602305,0.556313993,290,0.176470588
187,17,0.103746398,0.535836177,280,0.166666667
187,18,0.014409222,0.498293515,260,0.196078431
187,19,0,0.4778157,270,0.176470588
187,20,0,0.47440273,260,0.196078431
188,6,0,0.416382253,90,0.235294118
188,7,0,0.412969283,110,0.294117647
188,8,0.020172911,0.412969283,120,0.323529412
188,9,0.069164265,0.419795222,110,0.421568627
188,10,0.23054755,0.460750853,110,0.450980392
188,11,0.296829971,0.457337884,110,0.343137255
188,12,0.368876081,0.488054608,,
188,13,0.406340058,0.498293515,120,0.392156863
188,14,0.469740634,0.494880546,120,0.343137255
188,15,0.377521614,0.484641638,110,0.411764706
188,16,0.374639769,0.508532423,,
188,17,0.195965418,0.47440273,120,0.31372549
188,18,0.023054755,0.450511945,110,0.196078431
188,19,0,0.440273038,,
188,20,0,0.447098976,120,0.18627451
189,6,0,0.389078498,120,0.333333333
189,7,0,0.389078498,120,0.362745098
189,8,0.017291066,0.409556314,120,0.431372549
189,9,0.060518732,0.419795222,120,0.392156863
189,10,0.126801153,0.447098976,110,0.274509804
189,11,0.233429395,0.481228669,110,0.235294118
189,12,0.30259366,0.505119454,110,0.274509804
189,13,0.334293948,0.515358362,110,0.254901961
189,14,0.242074928,0.511945392,120,0.205882353
189,15,0.233429395,0.515358362,,
189,16,0.247838617,0.518771331,120,0.12745098
189,17,0.112391931,0.491467577,,
189,18,0.020172911,0.467576792,120,0.176470588
189,19,0,0.460750853,120,0.176470588
189,20,0,0.467576792,130,0.137254902
190,6,0,0.457337884,110,0.019607843
190,7,0,0.464163823,110,0
190,8,0.025936599,0.47440273,110,0.078431373
190,9,0.077809798,0.505119454,120,0.166666667
190,10,0.190201729,0.532423208,120,0.18627451
190,11,0.221902017,0.529010239,120,0.254901961
190,12,0.213256484,0.549488055,120,0.147058824
190,13,0.219020173,0.549488055,,
190,14,0.244956772,0.563139932,120,0.205882353
190,15,0.158501441,0.556313993,120,0.166666667
190,16,0.201729107,0.583617747,120,0.196078431
190,17,0.239193084,0.556313993,120,0.176470588
190,18,0.034582133,0.494880546,130,0.196078431
190,19,0,0.470989761,120,0.215686275
190,20,0,0.481228669,110,0.205882353
191,6,0,0.443686007,120,0.323529412
191,7,0,0.443686007,120,0.343137255
191,8,0.011527378,0.447098976,120,0.284313725
191,9,0.074927954,0.460750853,110,0.37254902
191,10,0.132564841,0.467576792,110,0.401960784
191,11,0.135446686,0.47440273,120,0.382352941
191,12,0.207492795,0.501706485,120,0.37254902
191,13,0.239193084,0.501706485,,
191,14,0.262247839,0.511945392,120,0.382352941
191,15,0.288184438,0.5221843,120,0.343137255
191,16,0.276657061,0.529010239,,
191,17,0.129682997,0.494880546,,
191,18,0.031700288,0.4778157,120,0.225490196
191,19,0,0.467576792,120,0.205882353
191,20,0,0.457337884,120,0.245098039
192,6,0,0.406143345,120,0.235294118
192,7,0,0.406143345,120,0.235294118
192,8,0.037463977,0.43003413,120,0.235294118
192,9,0.201729107,0.501706485,120,0.274509804
192,10,0.397694524,0.542662116,120,0.333333333
192,11,0.553314121,0.597269625,120,0.294117647
192,12,0.60518732,0.61774744,120,0.254901961
